season,player_id,games,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,calculated_points,position,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,rushing_yards_per_game,rushing_tds_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,fantasy_points_per_game,calculated_points_per_game
2020,00-0034073,10,0.0,0,0.0,0.0,0,19,24,245.0,1,30.5,49.5,40.0,TE,0.0,0.0,0.0,0.0,0.0,1.9,2.4,24.5,0.1,3.05,4.0
2021,00-0034073,3,0.0,0,0.0,0.0,0,4,5,51.0,1,11.1,15.1,13.100000000000001,TE,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,17.0,0.3333333333333333,3.6999999999999997,4.366666666666667
2022,00-0034073,4,0.0,0,0.0,0.0,0,3,5,105.0,1,16.5,19.5,18.0,TE,0.0,0.0,0.0,0.0,0.0,0.75,1.25,26.25,0.25,4.125,4.5
2023,00-0034073,2,0.0,0,0.0,0.0,0,1,2,12.0,0,1.2000000000000002,2.2,1.7000000000000002,TE,0.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,0.0,0.6000000000000001,0.8500000000000001
2019,00-0034081,2,0.0,0,0.0,0.0,0,2,6,37.0,0,3.7,5.7,4.7,WR,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.5,0.0,1.85,2.35
2020,00-0034081,3,0.0,0,0.0,0.0,0,5,8,60.0,0,6.0,11.0,8.5,WR,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,20.0,0.0,2.0,2.8333333333333335
2018,00-0034101,1,0.0,0,0.0,0.0,0,1,1,14.0,0,1.4000000000000001,2.4000000000000004,1.9000000000000001,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,1.4000000000000001,1.9000000000000001
2019,00-0034104,2,0.0,0,0.0,0.0,0,2,3,27.0,0,2.7,4.7,3.7,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.5,13.5,0.0,1.35,1.85
2020,00-0034104,11,0.0,0,0.0,5.0,0,32,48,477.0,1,54.2,86.2,70.2,WR,0.0,0.0,0.0,0.45454545454545453,0.0,2.909090909090909,4.363636363636363,43.36363636363637,0.09090909090909091,4.927272727272728,6.381818181818182
2021,00-0034104,10,0.0,0,0.0,7.0,0,15,23,211.0,2,33.800000000000004,48.8,41.3,WR,0.0,0.0,0.0,0.7,0.0,1.5,2.3,21.1,0.2,3.3800000000000003,4.13
2022,00-0034104,12,0.0,0,0.0,0.0,0,8,18,89.0,0,8.9,16.900000000000002,12.9,WR,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,7.416666666666667,0.0,0.7416666666666667,1.075
2018,00-0034109,15,0.0,0,0.0,1037.0,9,35,47,241.0,1,187.8,222.8,205.29999999999998,RB,0.0,0.0,0.0,69.13333333333334,0.6,2.3333333333333335,3.1333333333333333,16.066666666666666,0.06666666666666667,12.520000000000001,13.686666666666666
2019,00-0034109,16,0.0,0,0.0,1011.0,7,35,48,196.0,0,162.70000000000002,197.70000000000002,180.20000000000002,RB,0.0,0.0,0.0,63.1875,0.4375,2.1875,3.0,12.25,0.0,10.168750000000001,11.262500000000001
2020,00-0034109,11,0.0,0,0.0,502.0,1,7,14,28.0,0,59.0,66.0,62.5,RB,0.0,0.0,0.0,45.63636363636363,0.09090909090909091,0.6363636363636364,1.2727272727272727,2.5454545454545454,0.0,5.363636363636363,5.681818181818182
2021,00-0034109,14,0.0,0,0.0,249.0,1,4,5,45.0,1,41.4,45.4,43.400000000000006,RB,0.0,0.0,0.0,17.785714285714285,0.07142857142857142,0.2857142857142857,0.35714285714285715,3.2142857142857144,0.07142857142857142,2.957142857142857,3.1000000000000005
2022,00-0034109,3,0.0,0,0.0,49.0,0,6,8,19.0,0,8.8,14.8,9.8,RB,0.0,0.0,0.0,16.333333333333332,0.0,2.0,2.6666666666666665,6.333333333333333,0.0,2.9333333333333336,3.266666666666667
2018,00-0034115,6,0.0,0,0.0,266.0,0,12,15,98.0,0,32.400000000000006,44.400000000000006,42.400000000000006,RB,0.0,0.0,0.0,44.333333333333336,0.0,2.0,2.5,16.333333333333332,0.0,5.400000000000001,7.066666666666667
2019,00-0034115,8,0.0,0,0.0,105.0,4,3,5,34.0,1,43.9,46.900000000000006,45.4,RB,0.0,0.0,0.0,13.125,0.5,0.375,0.625,4.25,0.125,5.4875,5.675
2020,00-0034115,11,0.0,0,0.0,600.0,7,13,28,133.0,3,129.3,142.3,139.8,RB,0.0,0.0,0.0,54.54545454545455,0.6363636363636364,1.1818181818181819,2.5454545454545454,12.090909090909092,0.2727272727272727,11.754545454545456,12.70909090909091
2021,00-0034115,6,0.0,0,0.0,294.0,2,7,8,31.0,0,44.5,51.5,48.00000000000001,RB,0.0,0.0,0.0,49.0,0.3333333333333333,1.1666666666666667,1.3333333333333333,5.166666666666667,0.0,7.416666666666667,8.000000000000002
2022,00-0034115,16,0.0,0,0.0,860.0,5,22,37,185.0,1,136.5,158.5,151.5,RB,0.0,0.0,0.0,53.75,0.3125,1.375,2.3125,11.5625,0.0625,8.53125,9.46875
2023,00-0034115,9,0.0,0,0.0,188.0,0,14,17,85.0,0,27.3,41.300000000000004,34.3,RB,0.0,0.0,0.0,20.88888888888889,0.0,1.5555555555555556,1.8888888888888888,9.444444444444445,0.0,3.033333333333333,3.811111111111111
2021,00-0034131,1,0.0,0,0.0,-1.0,0,0,0,0.0,0,-0.1,-0.1,-0.1,QB,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1
2019,00-0034132,6,0.0,0,0.0,0.0,0,11,24,91.0,0,9.100000000000001,20.1,14.6,WR,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,4.0,15.166666666666666,0.0,1.5166666666666668,2.433333333333333
2020,00-0034132,7,0.0,0,0.0,0.0,0,13,18,141.0,0,14.100000000000001,27.1,20.6,WR,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,2.5714285714285716,20.142857142857142,0.0,2.0142857142857147,2.942857142857143
2021,00-0034132,6,0.0,0,0.0,0.0,0,4,9,25.0,0,2.5,6.5,4.5,WR,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,4.166666666666667,0.0,0.4166666666666667,0.75
2018,00-0034159,4,0.0,0,0.0,0.0,0,8,14,156.0,2,27.599999999999998,35.6,31.6,TE,0.0,0.0,0.0,0.0,0.0,2.0,3.5,39.0,0.5,6.8999999999999995,7.9
2019,00-0034159,6,0.0,0,0.0,7.0,0,23,27,262.0,4,50.9,73.9,62.400000000000006,TE,0.0,0.0,0.0,1.1666666666666667,0.0,3.8333333333333335,4.5,43.666666666666664,0.6666666666666666,8.483333333333333,10.4
2020,00-0034159,14,0.0,0,0.0,0.0,0,24,29,251.0,2,37.1,61.1,49.1,TE,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.0714285714285716,17.928571428571427,0.14285714285714285,2.65,3.507142857142857
2021,00-0034159,12,0.0,0,0.0,0.0,0,21,26,231.0,1,29.1,50.1,39.6,TE,0.0,0.0,0.0,0.0,0.0,1.75,2.1666666666666665,19.25,0.08333333333333333,2.4250000000000003,3.3000000000000003
2022,00-0034159,15,0.0,0,0.0,0.0,0,34,38,349.0,3,52.900000000000006,86.9,69.9,TE,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,2.533333333333333,23.266666666666666,0.2,3.526666666666667,4.66
2023,00-0034159,12,0.0,0,0.0,0.0,0,17,22,172.0,1,23.200000000000003,40.2,31.7,TE,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,1.8333333333333333,14.333333333333334,0.08333333333333333,1.9333333333333336,2.6416666666666666
2018,00-0034160,1,0.0,0,0.0,9.0,0,0,0,0.0,0,0.9,0.9,0.9,PN,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9
2022,00-0034160,2,0.0,0,0.0,-18.0,0,0,0,0.0,0,-3.8,-3.8,-1.8,PN,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,-1.9,-0.9
2018,00-0034162,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,PN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,00-0034164,11,0.0,0,0.0,113.0,1,17,25,144.0,0,31.700000000000003,48.7,40.2,RB,0.0,0.0,0.0,10.272727272727273,0.09090909090909091,1.5454545454545454,2.272727272727273,13.090909090909092,0.0,2.8818181818181823,3.6545454545454548
2020,00-0034164,5,0.0,0,0.0,33.0,0,3,3,16.0,0,4.9,7.9,6.4,RB,0.0,0.0,0.0,6.6,0.0,0.6,0.6,3.2,0.0,0.9800000000000001,1.28
2021,00-0034164,2,0.0,0,0.0,4.0,0,0,0,0.0,0,0.4,0.4,0.4,RB,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
2020,00-0034169,1,0.0,0,0.0,0.0,0,1,1,2.0,0,0.2,1.2,0.7,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.2,0.7
2020,00-0034171,3,0.0,0,0.0,0.0,0,2,3,8.0,0,0.8,2.8,1.8,LB,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,2.6666666666666665,0.0,0.26666666666666666,0.6
2021,00-0034171,7,0.0,0,0.0,23.0,0,4,7,16.0,1,9.9,13.899999999999999,11.9,LB,0.0,0.0,0.0,3.2857142857142856,0.0,0.5714285714285714,1.0,2.2857142857142856,0.14285714285714285,1.4142857142857144,1.7
2022,00-0034171,4,0.0,0,0.0,4.0,0,1,4,5.0,0,0.9,1.9,1.4,LB,0.0,0.0,0.0,1.0,0.0,0.25,1.0,1.25,0.0,0.225,0.35
2023,00-0034171,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,00-0034177,3,15.0,0,0.0,-7.0,0,0,0,0.0,0,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,QB,5.0,0.0,0.0,-2.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.03333333333333336,-0.03333333333333336
2020,00-0034177,8,0.0,0,0.0,-9.0,0,0,0,0.0,0,-0.9000000000000001,-0.9000000000000001,-0.9,QB,0.0,0.0,0.0,-1.125,0.0,0.0,0.0,0.0,0.0,-0.11250000000000002,-0.1125
2021,00-0034177,4,526.0,3,6.0,13.0,0,0,0,0.0,0,24.34,24.34,46.339999999999996,QB,131.5,0.75,1.5,3.25,0.0,0.0,0.0,0.0,0.0,6.085,11.584999999999999
2022,00-0034177,1,33.0,0,2.0,-2.0,0,0,0,0.0,0,-2.88,-2.88,5.12,QB,33.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.88,5.12
2023,00-0034177,3,360.0,1,4.0,5.0,0,0,0,0.0,0,10.9,10.9,26.9,QB,120.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.6333333333333333,8.966666666666667
2018,00-0034179,1,0.0,0,0.0,26.0,0,0,0,0.0,0,2.6,2.6,2.6,S,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6
2018,00-0034184,11,0.0,0,0.0,718.0,2,2,2,20.0,0,87.8,89.8,86.8,RB,0.0,0.0,0.0,65.27272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.8181818181818181,0.0,7.9818181818181815,7.890909090909091
2019,00-0034184,16,0.0,0,0.0,711.0,2,7,7,45.0,0,85.60000000000001,92.60000000000001,91.10000000000001,RB,0.0,0.0,0.0,44.4375,0.125,0.4375,0.4375,2.8125,0.0,5.3500000000000005,5.6937500000000005
2020,00-0034184,16,0.0,0,0.0,723.0,6,9,13,129.0,0,119.2,128.20000000000002,125.7,RB,0.0,0.0,0.0,45.1875,0.375,0.5625,0.8125,8.0625,0.0,7.45,7.85625
2022,00-0034184,9,0.0,0,0.0,433.0,3,0,2,0.0,0,59.300000000000004,59.300000000000004,61.300000000000004,RB,0.0,0.0,0.0,48.111111111111114,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,6.5888888888888895,6.811111111111112
2023,00-0034184,17,0.0,0,0.0,810.0,13,12,13,180.0,0,175.0,187.0,183.0,RB,0.0,0.0,0.0,47.64705882352941,0.7647058823529411,0.7058823529411765,0.7647058823529411,10.588235294117647,0.0,10.294117647058824,10.764705882352942
2020,00-0034192,7,0.0,0,0.0,0.0,0,6,9,63.0,0,4.3,10.3,9.3,TE,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,9.0,0.0,0.6142857142857142,1.3285714285714287
2020,00-0034193,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,TE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,00-0034193,2,0.0,0,0.0,0.0,0,2,3,8.0,0,0.8,2.8000000000000003,1.8,TE,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4.0,0.0,0.4,0.9
2023,00-0034193,2,0.0,0,0.0,0.0,0,1,3,6.0,0,0.6000000000000001,1.6,1.1,TE,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,0.0,0.30000000000000004,0.55
2018,00-0034201,2,0.0,0,0.0,4.0,0,2,2,17.0,0,2.1,4.1000000000000005,3.1,RB,0.0,0.0,0.0,2.0,0.0,1.0,1.0,8.5,0.0,1.05,1.55
2019,00-0034201,1,0.0,0,0.0,6.0,0,0,0,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,RB,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001
2019,00-0034203,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2020,00-0034207,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,00-0034208,6,0.0,0,0.0,47.0,0,2,3,1.0,0,4.800000000000001,6.800000000000001,5.8,RB,0.0,0.0,0.0,7.833333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.8000000000000002,0.9666666666666667
2019,00-0034208,5,0.0,0,0.0,273.0,3,3,4,17.0,0,47.0,50.0,48.5,RB,0.0,0.0,0.0,54.6,0.6,0.6,0.8,3.4,0.0,9.4,9.7
2020,00-0034208,5,0.0,0,0.0,59.0,1,2,2,10.0,0,12.900000000000002,14.900000000000002,13.9,RB,0.0,0.0,0.0,11.8,0.2,0.4,0.4,2.0,0.0,2.5800000000000005,2.7800000000000002
2021,00-0034208,2,0.0,0,0.0,35.0,0,2,2,22.0,0,5.7,7.7,6.7,RB,0.0,0.0,0.0,17.5,0.0,1.0,1.0,11.0,0.0,2.85,3.35
2022,00-0034208,8,0.0,0,0.0,102.0,0,9,15,96.0,0,19.8,28.800000000000004,24.300000000000004,RB,0.0,0.0,0.0,12.75,0.0,1.125,1.875,12.0,0.0,2.475,3.0375000000000005
2023,00-0034208,7,0.0,0,0.0,23.0,0,7,9,40.0,0,6.300000000000001,13.3,9.8,RB,0.0,0.0,0.0,3.2857142857142856,0.0,1.0,1.2857142857142858,5.714285714285714,0.0,0.9000000000000001,1.4000000000000001
2018,00-0034221,5,0.0,0,0.0,30.0,0,2,4,21.0,0,5.1000000000000005,7.100000000000001,6.1,RB,0.0,0.0,0.0,6.0,0.0,0.4,0.8,4.2,0.0,1.02,1.22
2018,00-0034253,6,0.0,0,1.0,0.0,0,9,10,105.0,0,8.5,17.5,17.0,RB,0.0,0.0,0.16666666666666666,0.0,0.0,1.5,1.6666666666666667,17.5,0.0,1.4166666666666667,2.8333333333333335
2019,00-0034253,6,0.0,0,0.0,49.0,2,12,15,92.0,0,26.1,38.1,32.1,RB,0.0,0.0,0.0,8.166666666666666,0.3333333333333333,2.0,2.5,15.333333333333334,0.0,4.3500000000000005,5.3500000000000005
2020,00-0034253,2,0.0,0,0.0,48.0,0,1,1,2.0,0,5.0,6.0,5.500000000000001,RB,0.0,0.0,0.0,24.0,0.0,0.5,0.5,1.0,0.0,2.5,2.7500000000000004
2021,00-0034253,7,0.0,0,0.0,350.0,2,19,26,87.0,0,53.7,72.7,65.2,RB,0.0,0.0,0.0,50.0,0.2857142857142857,2.7142857142857144,3.7142857142857144,12.428571428571429,0.0,7.671428571428572,9.314285714285715
2022,00-0034253,11,0.0,0,0.0,145.0,0,21,26,177.0,4,56.2,77.2,66.7,RB,0.0,0.0,0.0,13.181818181818182,0.0,1.9090909090909092,2.3636363636363638,16.09090909090909,0.36363636363636365,5.109090909090909,6.0636363636363635
2019,00-0034256,2,0.0,0,0.0,5.0,0,2,3,22.0,0,2.7,4.7,3.7,WR,0.0,0.0,0.0,2.5,0.0,1.0,1.5,11.0,0.0,1.35,1.85
2018,00-0034258,1,0.0,0,0.0,0.0,0,3,5,61.0,0,6.1000000000000005,9.100000000000001,7.6000000000000005,WR,0.0,0.0,0.0,0.0,0.0,3.0,5.0,61.0,0.0,6.1000000000000005,7.6000000000000005
2019,00-0034267,1,0.0,0,0.0,0.0,0,1,3,6.0,0,0.6000000000000001,1.6,1.1,WR,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.6000000000000001,1.1
2020,00-0034267,1,0.0,0,0.0,0.0,0,1,1,16.0,0,1.6,2.6,2.1,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,1.6,2.1
2018,00-0034268,2,0.0,0,0.0,0.0,0,2,3,15.0,0,1.5,3.5,2.5,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.5,7.5,0.0,0.75,1.25
2018,00-0034270,4,0.0,0,0.0,0.0,0,5,7,77.0,0,7.700000000000001,12.700000000000001,10.2,TE,0.0,0.0,0.0,0.0,0.0,1.25,1.75,19.25,0.0,1.9250000000000003,2.55
2019,00-0034270,5,0.0,0,0.0,0.0,0,8,10,58.0,0,5.800000000000001,13.8,9.8,TE,0.0,0.0,0.0,0.0,0.0,1.6,2.0,11.6,0.0,1.1600000000000001,1.9600000000000002
2020,00-0034270,7,0.0,0,0.0,0.0,0,19,26,194.0,1,25.4,44.4,34.900000000000006,TE,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,3.7142857142857144,27.714285714285715,0.14285714285714285,3.6285714285714286,4.985714285714287
2021,00-0034270,17,0.0,0,0.0,0.0,0,61,87,593.0,3,77.3,138.3,107.80000000000001,TE,0.0,0.0,0.0,0.0,0.0,3.588235294117647,5.117647058823529,34.88235294117647,0.17647058823529413,4.547058823529412,6.341176470588236
2022,00-0034270,17,0.0,0,0.0,3.0,0,58,87,552.0,3,73.5,131.5,102.5,TE,0.0,0.0,0.0,0.17647058823529413,0.0,3.411764705882353,5.117647058823529,32.470588235294116,0.17647058823529413,4.323529411764706,6.029411764705882
2023,00-0034270,17,0.0,0,0.0,0.0,0,61,87,621.0,0,62.1,123.1,92.6,TE,0.0,0.0,0.0,0.0,0.0,3.588235294117647,5.117647058823529,36.529411764705884,0.0,3.652941176470588,5.447058823529411
2018,00-0034272,15,0.0,0,0.0,29.0,0,38,73,581.0,2,73.0,111.0,92.0,WR,0.0,0.0,0.0,1.9333333333333333,0.0,2.533333333333333,4.866666666666666,38.733333333333334,0.13333333333333333,4.866666666666666,6.133333333333334
2019,00-0034272,15,0.0,0,0.0,9.0,0,26,56,452.0,2,58.1,84.1,71.1,WR,0.0,0.0,0.0,0.6,0.0,1.7333333333333334,3.7333333333333334,30.133333333333333,0.13333333333333333,3.8733333333333335,4.739999999999999
2020,00-0034272,14,0.0,0,0.0,13.0,0,33,63,690.0,6,104.3,137.3,122.8,WR,0.0,0.0,0.0,0.9285714285714286,0.0,2.357142857142857,4.5,49.285714285714285,0.42857142857142855,7.45,8.77142857142857
2021,00-0034272,11,0.0,0,0.0,0.0,0,26,55,430.0,3,61.0,87.0,74.0,WR,0.0,0.0,0.0,0.0,0.0,2.3636363636363638,5.0,39.09090909090909,0.2727272727272727,5.545454545454546,6.7272727272727275
2022,00-0034272,17,0.0,0,0.0,-3.0,0,42,81,687.0,2,80.4,122.4,101.4,WR,0.0,0.0,0.0,-0.17647058823529413,0.0,2.4705882352941178,4.764705882352941,40.411764705882355,0.11764705882352941,4.729411764705882,5.964705882352941
2023,00-0034272,16,0.0,0,0.0,0.0,0,21,42,315.0,1,35.5,56.5,48.0,WR,0.0,0.0,0.0,0.0,0.0,1.3125,2.625,19.6875,0.0625,2.21875,3.0
2018,00-0034273,5,0.0,0,0.0,0.0,0,13,20,144.0,0,14.400000000000002,27.400000000000002,20.9,WR,0.0,0.0,0.0,0.0,0.0,2.6,4.0,28.8,0.0,2.8800000000000003,4.18
2019,00-0034273,9,0.0,0,0.0,0.0,0,12,24,200.0,1,26.0,38.0,32.0,WR,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.6666666666666665,22.22222222222222,0.1111111111111111,2.888888888888889,3.5555555555555554
2020,00-0034273,5,0.0,0,0.0,0.0,0,4,10,63.0,0,6.300000000000001,10.3,8.3,WR,0.0,0.0,0.0,0.0,0.0,0.8,2.0,12.6,0.0,1.2600000000000002,1.6600000000000001
2021,00-0034278,2,0.0,0,0.0,7.0,0,0,0,0.0,0,6.7,6.7,0.7000000000000001,CB,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.35,0.35000000000000003
2018,00-0034279,11,0.0,0,0.0,5.0,0,21,36,328.0,0,33.300000000000004,54.3,43.800000000000004,WR,0.0,0.0,0.0,0.45454545454545453,0.0,1.9090909090909092,3.272727272727273,29.818181818181817,0.0,3.027272727272728,3.9818181818181824
2020,00-0034279,8,0.0,0,0.0,7.0,0,7,13,117.0,1,18.4,25.400000000000002,21.9,WR,0.0,0.0,0.0,0.875,0.0,0.875,1.625,14.625,0.125,2.3,2.7375
2021,00-0034279,9,0.0,0,0.0,14.0,0,9,17,98.0,0,11.200000000000001,20.200000000000003,15.700000000000001,WR,0.0,0.0,0.0,1.5555555555555556,0.0,1.0,1.8888888888888888,10.88888888888889,0.0,1.2444444444444445,1.7444444444444445
2022,00-0034279,16,0.0,0,0.0,54.0,0,21,38,323.0,1,41.7,62.7,54.2,WR,0.0,0.0,0.0,3.375,0.0,1.3125,2.375,20.1875,0.0625,2.60625,3.3875
2023,00-0034279,5,0.0,0,0.0,0.0,0,5,6,62.0,0,6.2,11.2,8.7,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.2,12.4,0.0,1.24,1.7399999999999998
2018,00-0034286,7,0.0,0,0.0,0.0,0,9,14,130.0,1,25.0,34.0,23.5,WR,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.0,18.571428571428573,0.14285714285714285,3.5714285714285716,3.357142857142857
2019,00-0034286,7,0.0,0,0.0,-1.0,0,6,10,165.0,1,22.400000000000002,28.400000000000002,25.4,WR,0.0,0.0,0.0,-0.14285714285714285,0.0,0.8571428571428571,1.4285714285714286,23.571428571428573,0.14285714285714285,3.2,3.6285714285714286
2020,00-0034286,7,0.0,0,0.0,0.0,0,23,35,394.0,1,45.400000000000006,68.4,56.900000000000006,WR,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,5.0,56.285714285714285,0.14285714285714285,6.485714285714287,8.12857142857143
2022,00-0034286,14,0.0,0,0.0,6.0,0,57,70,569.0,4,81.5,138.5,110.0,WR,0.0,0.0,0.0,0.42857142857142855,0.0,4.071428571428571,5.0,40.642857142857146,0.2857142857142857,5.821428571428571,7.857142857142857
2023,00-0034286,8,0.0,0,0.0,0.0,0,10,14,114.0,0,11.4,21.400000000000002,16.4,WR,0.0,0.0,0.0,0.0,0.0,1.25,1.75,14.25,0.0,1.425,2.05
2019,00-0034297,6,0.0,0,0.0,0.0,0,12,16,170.0,1,23.0,35.0,29.0,WR,0.0,0.0,0.0,0.0,0.0,2.0,2.6666666666666665,28.333333333333332,0.16666666666666666,3.8333333333333335,4.833333333333333
2020,00-0034297,6,0.0,0,0.0,0.0,0,13,17,160.0,1,28.0,41.0,28.5,WR,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.8333333333333335,26.666666666666668,0.16666666666666666,4.666666666666667,4.75
2021,00-0034297,16,0.0,0,0.0,0.0,0,42,60,568.0,5,86.8,128.8,107.80000000000001,WR,0.0,0.0,0.0,0.0,0.0,2.625,3.75,35.5,0.3125,5.425,6.737500000000001
2022,00-0034297,8,0.0,0,0.0,0.0,0,10,16,135.0,2,25.5,35.5,30.5,WR,0.0,0.0,0.0,0.0,0.0,1.25,2.0,16.875,0.25,3.1875,3.8125
2023,00-0034297,12,0.0,0,0.0,0.0,0,14,22,161.0,0,16.1,30.1,23.1,WR,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.8333333333333333,13.416666666666666,0.0,1.3416666666666668,1.925
2018,00-0034301,3,0.0,0,0.0,44.0,0,3,3,27.0,1,13.1,16.1,14.600000000000001,RB,0.0,0.0,0.0,14.666666666666666,0.0,1.0,1.0,9.0,0.3333333333333333,4.366666666666666,4.866666666666667
2019,00-0034301,9,0.0,0,0.0,141.0,3,15,19,167.0,1,52.800000000000004,67.8,62.3,RB,0.0,0.0,0.0,15.666666666666666,0.3333333333333333,1.6666666666666667,2.111111111111111,18.555555555555557,0.1111111111111111,5.866666666666667,6.922222222222222
2020,00-0034301,13,0.0,0,0.0,169.0,1,18,26,116.0,0,36.5,54.5,43.5,RB,0.0,0.0,0.0,13.0,0.07692307692307693,1.3846153846153846,2.0,8.923076923076923,0.0,2.8076923076923075,3.3461538461538463
2021,00-0034301,17,0.0,0,0.0,558.0,6,47,57,452.0,2,149.0,196.0,172.5,RB,0.0,0.0,0.0,32.8235294117647,0.35294117647058826,2.764705882352941,3.3529411764705883,26.58823529411765,0.11764705882352941,8.764705882352942,10.147058823529411
2022,00-0034301,5,0.0,0,0.0,102.0,1,4,8,9.0,0,17.1,21.1,19.1,RB,0.0,0.0,0.0,20.4,0.2,0.8,1.6,1.8,0.0,3.4200000000000004,3.8200000000000003
2018,00-0034309,2,0.0,0,0.0,0.0,0,4,4,39.0,0,3.9000000000000004,7.8999999999999995,5.9,WR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.5,0.0,1.9500000000000002,2.95
2019,00-0034309,2,0.0,0,0.0,0.0,0,2,2,70.0,0,7.000000000000001,9.0,8.0,WR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,3.5000000000000004,4.0
2020,00-0034309,10,0.0,0,0.0,0.0,0,20,30,201.0,2,32.1,52.1,42.1,WR,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.1,0.2,3.21,4.21
2021,00-0034311,3,0.0,0,0.0,5.0,0,2,2,7.0,1,7.199999999999999,9.2,8.2,RB,0.0,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.4,2.733333333333333
2018,00-0034317,7,0.0,0,0.0,0.0,0,13,21,209.0,2,32.9,45.9,39.400000000000006,WR,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,3.0,29.857142857142858,0.2857142857142857,4.7,5.628571428571429
2020,00-0034317,1,0.0,0,0.0,0.0,0,1,2,13.0,0,1.3,2.3,1.8,WR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,1.3,1.8
